DATA,DIA,MES,ANO,PRODUTO,QTDE,VLRUNT,TOTAL
20201118,18,11,2020,110209611015002,3.7,8.1,29.97
20201118,18,11,2020,110209611015002,3.7,10.1,37.37
20201118,18,11,2020,110209611015002,3.7,15.3,56.61
20201118,18,11,2020,110209611015002,3.7,15.7,58.09
20201118,18,11,2020,110209611015002,3.7,19.9,73.63
20201118,18,11,2020,110209611015002,3.7,22.2,82.14
20201118,18,11,2020,110209611015002,3.7,22.7,83.99
20201118,18,11,2020,110209611015002,3.7,29.7,109.89
20201118,18,11,2020,110209611015002,3.7,55.1,203.87
20201118,18,11,2020,110209611015002,4.55,3,13.65
20201118,18,11,2020,110209611015002,4.81,0.2,0.96
20201118,18,11,2020,110209611015002,4.81,0.37,1.78
20201118,18,11,2020,110209611015002,4.81,0.57,2.74
20201118,18,11,2020,110209611015002,4.81,0.75,3.61
20201118,18,11,2020,110209611015002,4.81,1,4.81
20201118,18,11,2020,110209611015002,4.81,1.37,6.59
20201118,18,11,2020,110209611015002,4.81,2,9.62
20201118,18,11,2020,110209611015002,4.81,2.5,12.03
20201118,18,11,2020,110209611015002,4.81,3,14.43
20201118,18,11,2020,110209611015002,4.81,3.5,16.84
20201118,18,11,2020,110209611015002,4.81,4,19.24
20201118,18,11,2020,110209611015002,5.21,2,10.42
20201119,19,11,2020,110209611015002,4,100,400
20201119,19,11,2020,110209611015002,4.14,26.1,108.05
20201119,19,11,2020,110209611015002,4.14,44.3,183.4
20201119,19,11,2020,110209611015002,4.14,48.9,202.45
20201119,19,11,2020,110209611015002,4.14,121.3,502.18
20201119,19,11,2020,110209611015002,4.81,0.15,0.72
20201119,19,11,2020,110209611015002,4.81,0.2,0.96
20201119,19,11,2020,110209611015002,4.81,0.37,1.78
20201119,19,11,2020,110209611015002,4.81,0.6,2.89
20201119,19,11,2020,110209611015002,4.81,1,4.81
20201119,19,11,2020,110209611015002,4.81,2,9.62
20201119,19,11,2020,110209611015002,4.81,2.5,12.03
20201119,19,11,2020,110209611015002,4.81,3,14.43
20201119,19,11,2020,110209611015002,4.81,4,19.24
20201119,19,11,2020,110209611015002,5.4,1,5.4
20201119,19,11,2020,110209611015002,5.4,23,124.2
20201120,20,11,2020,110209611015002,4.03,45,181.35
20201120,20,11,2020,110209611015002,4.63,12,55.56
20201120,20,11,2020,110209611015002,4.81,1,4.81
20201120,20,11,2020,110209611015002,4.81,1.5,7.22
20201120,20,11,2020,110209611015002,4.81,2,9.62
20201120,20,11,2020,110209611015002,5.2,95,494
20201120,20,11,2020,110209611015002,5.4,4.5,24.3
20201120,20,11,2020,110209611015002,5.5,1,5.5
20201121,21,11,2020,110209611015002,3.4,4.5,15.3
20201121,21,11,2020,110209611015002,4.14,75,310.5
20201121,21,11,2020,110209611015002,4.14,85,351.9
20201121,21,11,2020,110209611015002,4.14,116.8,483.55
20201121,21,11,2020,110209611015002,5.4,3.5,5.4
20201123,23,11,2020,110209611015002,0.56,200,112
20201123,23,11,2020,110209611015002,3.4,13.1,44.54
20201123,23,11,2020,110209611015002,3.7,17.6,65.12
20201123,23,11,2020,110209611015002,3.7,40,148
20201123,23,11,2020,110209611015002,4.55,1.75,7.96
20201123,23,11,2020,110209611015002,4.81,0.15,0.72
20201123,23,11,2020,110209611015002,4.81,1,4.81
20201123,23,11,2020,110209611015002,4.81,2,9.62
20201123,23,11,2020,110209611015002,5.2,10.7,55.64
20201123,23,11,2020,110209611015002,5.2,25,130
20201123,23,11,2020,110209611015002,5.47,17.1,93.54
20201124,24,11,2020,110209611015002,0.47,2,0.94
20201124,24,11,2020,110209611015002,3.7,8,29.6
20201124,24,11,2020,110209611015002,3.7,10.6,39.22
20201124,24,11,2020,110209611015002,3.7,12.3,45.51
20201124,24,11,2020,110209611015002,3.7,12.5,46.25
20201124,24,11,2020,110209611015002,3.7,17.1,63.27
20201124,24,11,2020,110209611015002,3.7,20.9,77.33
20201124,24,11,2020,110209611015002,3.7,29.7,109.89
20201124,24,11,2020,110209611015002,4.14,46,190.44
20201124,24,11,2020,110209611015002,4.14,60,248.4
20201124,24,11,2020,110209611015002,4.14,75,310.5
20201124,24,11,2020,110209611015002,4.14,121.8,504.25
20201124,24,11,2020,110209611015002,4.55,2,9.1
20201124,24,11,2020,110209611015002,4.81,0.1,0.48
20201124,24,11,2020,110209611015002,4.81,0.15,0.72
20201124,24,11,2020,110209611015002,4.81,0.2,0.96
20201124,24,11,2020,110209611015002,4.81,0.3,1.44
20201124,24,11,2020,110209611015002,4.81,0.8,3.85
20201124,24,11,2020,110209611015002,4.81,0.9,4.33
20201124,24,11,2020,110209611015002,4.81,1,4.81
20201124,24,11,2020,110209611015002,4.81,1.5,7.22
20201124,24,11,2020,110209611015002,4.81,2,9.62
20201124,24,11,2020,110209611015002,4.81,2.5,12.03
20201124,24,11,2020,110209611015002,4.81,2.9,13.95
20201124,24,11,2020,110209611015002,4.81,3,14.43
20201124,24,11,2020,110209611015002,4.81,4,19.24
20201124,24,11,2020,110209611015002,4.81,4.5,21.65
20201124,24,11,2020,110209611015002,5.3,12,63.6
20201124,24,11,2020,110209611015002,5.4,0.2,1.08
20201124,24,11,2020,110209611015002,5.4,0.3,1.62
20201124,24,11,2020,110209611015002,5.4,1.41,7.61
20201124,24,11,2020,110209611015002,5.4,2.5,13.5
20201124,24,11,2020,110209611015002,5.4,4.32,23.33
20201124,24,11,2020,110209611015002,5.4,5.3,28.62
20201124,24,11,2020,110209611015002,5.4,5.9,31.86
20201125,25,11,2020,110209611015002,3.7,6,22.2
20201125,25,11,2020,110209611015002,3.7,9,33.3
20201125,25,11,2020,110209611015002,3.7,10,37
20201125,25,11,2020,110209611015002,3.7,22.1,81.77
20201125,25,11,2020,110209611015002,3.7,25,92.5
20201125,25,11,2020,110209611015002,3.7,29.4,108.78
20201125,25,11,2020,110209611015002,3.7,30,111
20201125,25,11,2020,110209611015002,3.7,35.4,130.98
20201125,25,11,2020,110209611015002,3.7,40,148
20201125,25,11,2020,110209611015002,4.55,1,4.55
20201125,25,11,2020,110209611015002,4.81,0.32,1.54
20201125,25,11,2020,110209611015002,4.81,0.35,1.68
20201125,25,11,2020,110209611015002,4.81,0.37,1.78
20201125,25,11,2020,110209611015002,4.81,0.6,2.89
20201125,25,11,2020,110209611015002,4.81,1,4.81
20201125,25,11,2020,110209611015002,4.81,1.5,7.22
20201125,25,11,2020,110209611015002,4.81,1.7,8.18
20201125,25,11,2020,110209611015002,4.81,2,9.62
20201125,25,11,2020,110209611015002,4.81,2.2,10.58
20201125,25,11,2020,110209611015002,4.81,3,14.43
20201125,25,11,2020,110209611015002,4.81,3.5,16.84
20201125,25,11,2020,110209611015002,4.81,4,19.24
20201125,25,11,2020,110209611015002,4.81,7,33.67
20201125,25,11,2020,110209611015002,5.21,3.5,18.24
20201125,25,11,2020,110209611015002,5.4,0.5,2.7
20201125,25,11,2020,110209611015002,5.4,1.55,8.37
20201125,25,11,2020,110209611015002,5.4,1.58,8.53
20201125,25,11,2020,110209611015002,5.4,2.87,15.5
20201126,26,11,2020,110209611015002,0.48,15,7.2
20201126,26,11,2020,110209611015002,4,750,3000
20201126,26,11,2020,110209611015002,4.14,25.1,103.91
20201126,26,11,2020,110209611015002,4.14,33.1,137.03
20201126,26,11,2020,110209611015002,4.14,65.9,272.83
20201126,26,11,2020,110209611015002,4.14,119.65,495.35
20201126,26,11,2020,110209611015002,4.55,18.1,82.36
20201126,26,11,2020,110209611015002,4.81,0.1,0.48
20201126,26,11,2020,110209611015002,4.81,0.15,0.72
20201126,26,11,2020,110209611015002,4.81,0.5,2.4
20201126,26,11,2020,110209611015002,4.81,1,4.81
20201126,26,11,2020,110209611015002,4.81,1.32,6.35
20201126,26,11,2020,110209611015002,4.81,2,9.62
20201126,26,11,2020,110209611015002,4.81,2.8,13.47
20201126,26,11,2020,110209611015002,4.81,3,14.43
20201126,26,11,2020,110209611015002,4.81,3.5,16.84
20201126,26,11,2020,110209611015002,5.4,0.8,4.32
20201126,26,11,2020,110209611015002,5.4,1,5.4
20201126,26,11,2020,110209611015002,5.4,2,10.8
20201126,26,11,2020,110209611015002,5.4,2.5,13.5
20201126,26,11,2020,110209611015002,5.4,4.78,25.81
20201127,27,11,2020,110209611015002,4.03,58,233.74
20201127,27,11,2020,110209611015002,4.55,2,9.1
20201127,27,11,2020,110209611015002,4.63,7.5,34.73
20201127,27,11,2020,110209611015002,4.81,1,4.81
20201127,27,11,2020,110209611015002,4.81,2,9.62
20201127,27,11,2020,110209611015002,5.2,123,639.6
20201127,27,11,2020,110209611015002,5.4,1,5.4
20201127,27,11,2020,110209611015002,5.4,1.4,7.56
20201127,27,11,2020,110209611015002,5.4,4.5,24.3
20201127,27,11,2020,110209611015002,5.4,9.8,52.92
20201128,28,11,2020,110209611015002,3.4,2,6.8
20201128,28,11,2020,110209611015002,4.14,45,186.3
20201128,28,11,2020,110209611015002,4.14,60,248.4
20201128,28,11,2020,110209611015002,4.14,119,492.66
20201128,28,11,2020,110209611015002,5.4,1,5.4
20201130,30,11,2020,110209611015002,0.56,250,140
20201130,30,11,2020,110209611015002,3.4,37,125.8
20201130,30,11,2020,110209611015002,3.7,18.5,68.45
20201130,30,11,2020,110209611015002,3.7,70.2,259.74
20201130,30,11,2020,110209611015002,4.81,0.2,0.96
20201130,30,11,2020,110209611015002,4.81,3,14.43
20201130,30,11,2020,110209611015002,5.235,0.53,2.77
20201130,30,11,2020,110209611015002,5.4,0.46,2.48
20201130,30,11,2020,110209611015002,5.4,1.1,5.94
20201130,30,11,2020,110209611015002,5.4,1.71,9.23
20201130,30,11,2020,110209611015002,5.4,2.36,12.74
20201201,01,12,2020,110209611015002,0.47,1.2,0.56
20201201,01,12,2020,110209611015002,3.7,1.1,4.07
20201201,01,12,2020,110209611015002,3.7,7,25.9
20201201,01,12,2020,110209611015002,3.7,11.8,43.66
20201201,01,12,2020,110209611015002,3.7,16,59.2
20201201,01,12,2020,110209611015002,3.7,19.4,71.78
20201201,01,12,2020,110209611015002,3.7,25.4,93.98
20201201,01,12,2020,110209611015002,4.14,41,169.74
20201201,01,12,2020,110209611015002,4.14,52,215.28
20201201,01,12,2020,110209611015002,4.14,82,339.48
20201201,01,12,2020,110209611015002,4.14,131.55,544.62
20201201,01,12,2020,110209611015002,4.81,0.1,0.48
20201201,01,12,2020,110209611015002,4.81,0.15,0.72
20201201,01,12,2020,110209611015002,4.81,0.32,1.54
20201201,01,12,2020,110209611015002,4.81,0.35,1.68
20201201,01,12,2020,110209611015002,4.81,1,4.81
20201201,01,12,2020,110209611015002,4.81,1.5,7.22
20201201,01,12,2020,110209611015002,4.81,1.8,8.66
20201201,01,12,2020,110209611015002,4.81,2,9.62
20201201,01,12,2020,110209611015002,4.81,2.5,12.03
20201201,01,12,2020,110209611015002,4.81,3,14.43
20201201,01,12,2020,110209611015002,4.81,3.5,16.84
20201201,01,12,2020,110209611015002,4.81,4,19.24
20201201,01,12,2020,110209611015002,5.2,1.9,9.88
20201201,01,12,2020,110209611015002,5.2,4,20.8
20201201,01,12,2020,110209611015002,5.4,0.1,0.54
20201201,01,12,2020,110209611015002,5.4,0.7,3.78
20201201,01,12,2020,110209611015002,5.4,0.81,4.37
20201201,01,12,2020,110209611015002,5.4,0.88,4.75
20201201,01,12,2020,110209611015002,5.4,1.47,7.94
20201201,01,12,2020,110209611015002,5.4,3.11,16.79
20201202,02,12,2020,110209611015002,3.7,0.9,3.33
20201202,02,12,2020,110209611015002,3.7,7,25.9
20201202,02,12,2020,110209611015002,3.7,9.8,36.26
20201202,02,12,2020,110209611015002,3.7,10.9,40.33
20201202,02,12,2020,110209611015002,3.7,13,48.1
20201202,02,12,2020,110209611015002,3.7,13.8,51.06
20201202,02,12,2020,110209611015002,3.7,17.7,65.49
20201202,02,12,2020,110209611015002,3.7,22,81.4
20201202,02,12,2020,110209611015002,3.7,25,92.5
20201202,02,12,2020,110209611015002,3.7,27,99.9
20201202,02,12,2020,110209611015002,3.7,35.7,132.09
20201202,02,12,2020,110209611015002,4.55,4,18.2
20201202,02,12,2020,110209611015002,4.81,0.15,0.72
20201202,02,12,2020,110209611015002,4.81,0.27,1.3
20201202,02,12,2020,110209611015002,4.81,0.31,1.49
20201202,02,12,2020,110209611015002,4.81,0.37,1.78
20201202,02,12,2020,110209611015002,4.81,0.95,4.57
20201202,02,12,2020,110209611015002,4.81,1,4.81
20201202,02,12,2020,110209611015002,4.81,1.72,8.27
20201202,02,12,2020,110209611015002,4.81,2,9.62
20201202,02,12,2020,110209611015002,4.81,2.6,12.51
20201202,02,12,2020,110209611015002,4.81,4,19.24
20201202,02,12,2020,110209611015002,4.81,5,24.05
20201202,02,12,2020,110209611015002,4.81,5.5,26.46
20201202,02,12,2020,110209611015002,5.2,2.7,14.04
20201202,02,12,2020,110209611015002,5.21,2,10.42
20201202,02,12,2020,110209611015002,5.4,0.21,1.13
20201202,02,12,2020,110209611015002,5.4,2.54,13.72
20201202,02,12,2020,110209611015002,5.4,3.02,16.31
20201203,03,12,2020,110209611015002,4,750,3000
20201203,03,12,2020,110209611015002,4.14,31.2,129.17
20201203,03,12,2020,110209611015002,4.14,55.1,228.11
20201203,03,12,2020,110209611015002,4.14,61.9,256.27
20201203,03,12,2020,110209611015002,4.14,238.4,986.98
20201203,03,12,2020,110209611015002,4.81,0.15,0.72
20201203,03,12,2020,110209611015002,4.81,0.32,1.54
20201203,03,12,2020,110209611015002,4.81,0.5,2.4
20201203,03,12,2020,110209611015002,4.81,0.7,3.37
20201203,03,12,2020,110209611015002,4.81,1,4.81
20201203,03,12,2020,110209611015002,4.81,1.2,5.77
20201203,03,12,2020,110209611015002,4.81,2,9.62
20201203,03,12,2020,110209611015002,4.81,3,14.43
20201203,03,12,2020,110209611015002,4.81,5,24.05
20201203,03,12,2020,110209611015002,5.2,2,10.4
20201204,04,12,2020,110209611015002,4.03,55,221.65
20201204,04,12,2020,110209611015002,4.63,9,41.67
20201204,04,12,2020,110209611015002,4.81,1,4.81
20201204,04,12,2020,110209611015002,4.81,1.2,5.77
20201204,04,12,2020,110209611015002,4.81,3,14.43
20201204,04,12,2020,110209611015002,5.2,1,5.2
20201204,04,12,2020,110209611015002,5.2,162,842.4
20201204,04,12,2020,110209611015002,6.29,3,18.87
20201205,05,12,2020,110209611015002,3.4,4.5,15.3
20201205,05,12,2020,110209611015002,4.14,69,285.66
20201205,05,12,2020,110209611015002,4.14,70,289.8
20201205,05,12,2020,110209611015002,4.14,117.6,486.86
20201205,05,12,2020,110209611015002,5.4,1.4,7.56
20201207,07,12,2020,110209611015002,0.56,50,28
20201207,07,12,2020,110209611015002,3.4,26,88.4
20201207,07,12,2020,110209611015002,3.7,26.1,96.57
20201207,07,12,2020,110209611015002,3.7,43.2,159.84
20201207,07,12,2020,110209611015002,4.81,0.5,2.4
20201207,07,12,2020,110209611015002,4.81,0.6,2.89
20201207,07,12,2020,110209611015002,4.81,3,14.43
20201207,07,12,2020,110209611015002,4.81,6,28.86
20201207,07,12,2020,110209611015002,5.2,0.8,4.16
20201207,07,12,2020,110209611015002,5.2,1.6,8.32
20201207,07,12,2020,110209611015002,5.2,2.3,11.96
20201207,07,12,2020,110209611015002,5.235,0.5,2.62
20201207,07,12,2020,110209611015002,5.4,3.75,20.25
20201208,08,12,2020,110209611015002,0.47,2,0.94
20201208,08,12,2020,110209611015002,3.7,8,29.6
20201208,08,12,2020,110209611015002,3.7,9.2,34.04
20201208,08,12,2020,110209611015002,3.7,12.7,46.99
20201208,08,12,2020,110209611015002,3.7,15,55.5
20201208,08,12,2020,110209611015002,3.7,15.2,56.24
20201208,08,12,2020,110209611015002,3.7,28,103.6
20201208,08,12,2020,110209611015002,3.7,28.5,105.45
20201208,08,12,2020,110209611015002,4.14,34.2,141.59
20201208,08,12,2020,110209611015002,4.14,51.2,211.97
20201208,08,12,2020,110209611015002,4.14,80,331.2
20201208,08,12,2020,110209611015002,4.14,127,525.78
20201208,08,12,2020,110209611015002,4.55,2,9.1
20201208,08,12,2020,110209611015002,4.55,4,18.2
20201208,08,12,2020,110209611015002,4.81,0.1,0.48
20201208,08,12,2020,110209611015002,4.81,0.15,0.72
20201208,08,12,2020,110209611015002,4.81,0.2,0.96
20201208,08,12,2020,110209611015002,4.81,0.5,2.4
20201208,08,12,2020,110209611015002,4.81,0.8,3.85
20201208,08,12,2020,110209611015002,4.81,1,4.81
20201208,08,12,2020,110209611015002,4.81,1.5,7.22
20201208,08,12,2020,110209611015002,4.81,2,9.62
20201208,08,12,2020,110209611015002,4.81,3,14.43
20201208,08,12,2020,110209611015002,4.81,4.3,20.68
20201208,08,12,2020,110209611015002,4.81,4.8,23.09
20201208,08,12,2020,110209611015002,4.81,5,24.05
20201208,08,12,2020,110209611015002,4.81,7,33.67
20201208,08,12,2020,110209611015002,4.81,8,38.48
20201208,08,12,2020,110209611015002,5.2,1,5.2
20201208,08,12,2020,110209611015002,5.4,0.5,2.7
20201208,08,12,2020,110209611015002,5.4,1,5.4
20201208,08,12,2020,110209611015002,5.4,45,243
20201208,08,12,2020,110209611015002,5.4,137.8,744.12
20201208,08,12,2020,110209611015002,6.6,12,79.2
20201209,09,12,2020,110209611015002,3.7,5.2,19.24
20201209,09,12,2020,110209611015002,3.7,5.3,19.61
20201209,09,12,2020,110209611015002,3.7,10,37
20201209,09,12,2020,110209611015002,3.7,14,51.8
20201209,09,12,2020,110209611015002,3.7,14.3,52.91
20201209,09,12,2020,110209611015002,3.7,18.4,68.08
20201209,09,12,2020,110209611015002,3.7,19.4,71.78
20201209,09,12,2020,110209611015002,3.7,25,92.5
20201209,09,12,2020,110209611015002,3.7,32.7,120.99
20201209,09,12,2020,110209611015002,4.55,2.4,10.92
20201209,09,12,2020,110209611015002,4.81,0.13,0.63
20201209,09,12,2020,110209611015002,4.81,0.15,0.72
20201209,09,12,2020,110209611015002,4.81,0.2,0.96
20201209,09,12,2020,110209611015002,4.81,0.32,1.54
20201209,09,12,2020,110209611015002,4.81,0.37,1.78
20201209,09,12,2020,110209611015002,4.81,0.51,2.45
20201209,09,12,2020,110209611015002,4.81,0.6,2.89
20201209,09,12,2020,110209611015002,4.81,0.72,3.46
20201209,09,12,2020,110209611015002,4.81,0.75,3.61
20201209,09,12,2020,110209611015002,4.81,0.8,3.85
20201209,09,12,2020,110209611015002,4.81,1,4.81
20201209,09,12,2020,110209611015002,4.81,1.1,5.29
20201209,09,12,2020,110209611015002,4.81,1.43,6.88
20201209,09,12,2020,110209611015002,4.81,1.7,8.18
20201209,09,12,2020,110209611015002,4.81,2,9.62
20201209,09,12,2020,110209611015002,4.81,3,14.43
20201209,09,12,2020,110209611015002,4.81,4,19.24
20201209,09,12,2020,110209611015002,4.81,4.5,21.65
20201209,09,12,2020,110209611015002,4.81,5,24.05
20201209,09,12,2020,110209611015002,4.81,6.9,33.19
20201209,09,12,2020,110209611015002,4.81,8.2,39.44
20201209,09,12,2020,110209611015002,5.2,0.75,3.9
20201209,09,12,2020,110209611015002,5.21,4,20.84
20201210,10,12,2020,110209611015002,0.48,10,4.8
20201210,10,12,2020,110209611015002,4,600,2400
20201210,10,12,2020,110209611015002,4.14,19.2,79.49
20201210,10,12,2020,110209611015002,4.14,38.5,159.39
20201210,10,12,2020,110209611015002,4.14,61,252.54
20201210,10,12,2020,110209611015002,4.14,109.3,452.5
20201210,10,12,2020,110209611015002,4.55,2,9.1
20201210,10,12,2020,110209611015002,4.55,20.6,93.73
20201210,10,12,2020,110209611015002,4.81,0.15,0.72
20201210,10,12,2020,110209611015002,4.81,1,4.81
20201210,10,12,2020,110209611015002,4.81,1.6,7.7
20201210,10,12,2020,110209611015002,4.81,2,9.62
20201210,10,12,2020,110209611015002,4.81,3,14.43
20201210,10,12,2020,110209611015002,4.81,4,19.24
20201210,10,12,2020,110209611015002,4.81,5,24.05
20201210,10,12,2020,110209611015002,4.81,6.1,29.34
20201211,11,12,2020,110209611015002,4.03,46,185.38
20201211,11,12,2020,110209611015002,4.55,1.5,6.83
20201211,11,12,2020,110209611015002,4.63,7,32.41
20201211,11,12,2020,110209611015002,4.81,0.2,0.96
20201211,11,12,2020,110209611015002,4.81,0.3,1.44
20201211,11,12,2020,110209611015002,4.81,1,4.81
20201211,11,12,2020,110209611015002,4.81,1.2,5.77
20201211,11,12,2020,110209611015002,4.81,2,9.62
20201211,11,12,2020,110209611015002,4.81,2.2,10.58
20201211,11,12,2020,110209611015002,5.2,0.75,3.9
20201211,11,12,2020,110209611015002,5.2,1,5.2
20201211,11,12,2020,110209611015002,5.2,96,499.2
20201212,12,12,2020,110209611015002,3.4,5,17
20201212,12,12,2020,110209611015002,4.14,60,248.4
20201212,12,12,2020,110209611015002,4.14,80,331.2
20201212,12,12,2020,110209611015002,4.14,123.8,512.53
20201212,12,12,2020,110209611015002,5.4,1.3,7.02
20201214,14,12,2020,110209611015002,0.56,2,1.12
20201214,14,12,2020,110209611015002,3.4,15.2,51.68
20201214,14,12,2020,110209611015002,3.7,11,40.7
20201214,14,12,2020,110209611015002,3.7,20,74
20201214,14,12,2020,110209611015002,4.55,6.2,28.21
20201214,14,12,2020,110209611015002,4.81,0.5,2.4
20201214,14,12,2020,110209611015002,4.81,2,9.62
20201214,14,12,2020,110209611015002,5.2,0.3,1.56
20201214,14,12,2020,110209611015002,5.2,0.71,3.69
20201214,14,12,2020,110209611015002,5.2,1,5.2
20201214,14,12,2020,110209611015002,5.2,31.2,162.24
20201214,14,12,2020,110209611015002,5.47,27.1,148.24
20201215,15,12,2020,110209611015002,0.47,2,0.94
20201215,15,12,2020,110209611015002,3.7,10,37
20201215,15,12,2020,110209611015002,3.7,10.1,37.37
20201215,15,12,2020,110209611015002,3.7,13.2,48.84
20201215,15,12,2020,110209611015002,3.7,14.5,53.65
20201215,15,12,2020,110209611015002,3.7,24.9,92.13
20201215,15,12,2020,110209611015002,3.7,25.8,95.46
20201215,15,12,2020,110209611015002,3.7,30,111
20201215,15,12,2020,110209611015002,4.14,21,86.94
20201215,15,12,2020,110209611015002,4.14,31,128.34
20201215,15,12,2020,110209611015002,4.14,80,331.2
20201215,15,12,2020,110209611015002,4.14,118.85,492.04
20201215,15,12,2020,110209611015002,4.81,0.1,0.48
20201215,15,12,2020,110209611015002,4.81,0.15,0.72
20201215,15,12,2020,110209611015002,4.81,0.75,3.61
20201215,15,12,2020,110209611015002,4.81,0.9,4.33
20201215,15,12,2020,110209611015002,4.81,1,4.81
20201215,15,12,2020,110209611015002,4.81,2,9.62
20201215,15,12,2020,110209611015002,4.81,2.35,11.3
20201215,15,12,2020,110209611015002,4.81,2.6,12.51
20201215,15,12,2020,110209611015002,4.81,3,14.43
20201215,15,12,2020,110209611015002,4.81,3.9,18.76
20201215,15,12,2020,110209611015002,4.81,4.2,20.2
20201215,15,12,2020,110209611015002,4.81,4.34,20.88
20201215,15,12,2020,110209611015002,4.81,5,24.05
20201215,15,12,2020,110209611015002,5.2,0.1,0.52
20201215,15,12,2020,110209611015002,5.2,0.15,0.78
20201215,15,12,2020,110209611015002,5.2,2.3,11.96
